id_respondente,sexo_desc,escolaridade_desc,raca_desc,religiao_desc,rend1_desc,rend2_desc,regiao_desc,cond_desc,porte_desc,p4_desc,p6a_desc,p6b_desc,p6c_desc,p6d_desc,p6e_desc,idade_num,idade_num_norm,p5_desc
1834,FEM,Superior completo,Branca,Católica Apostólica Romana,MAIS DE 2 A 5,MAIS DE 2 A 5,SUL,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Discorda em parte,Concorda totalmente,Concorda totalmente,Discorda em parte,Concorda totalmente,33.0,0.22972972972972971,Tenho visto mais pessoas trabalhando nos semáforos/ruas
1835,MAS,4ª série (ou 5º ano),Branca,Católica Apostólica Romana,ATÉ 1,MAIS DE 1 A 2,SUL,INTERIOR,DE 20.001 A 50.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Concorda totalmente,Discorda em parte,Concorda totalmente,79.0,0.8513513513513513,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1836,MAS,Superior completo,Parda,"Ateu, não tem religião",MAIS DE 1 A 2,MAIS DE 1 A 2,SUDESTE,INTERIOR,DE 100.001 A 500.000,Cuidar de idosos,Concorda totalmente,Concorda em parte,Discorda em parte,Concorda em parte,Concorda totalmente,62.0,0.6216216216216217,Tenho visto o aumento da população em situação de rua/ pessoas morando na rua
1837,FEM,Superior incompleto,Parda,Evangélica - Não sabe especificar,MAIS DE 1 A 2,MAIS DE 5 A 10,SUDESTE,PERIFERIA,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda em parte,Concorda totalmente,Concorda em parte,Concorda em parte,Concorda totalmente,31.0,0.20270270270270274,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
1838,FEM,5ª série (ou 6º ano),Parda,Católica Apostólica Romana,ATÉ 1,ATÉ 1,CENTRO OESTE,INTERIOR,DE 5.001 A 10.000,"Bico de serviços gerais, como faxina, manutenção, reformas, jardinagem, “marido de aluguel”, entre outras",Concorda em parte,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,44.0,0.3783783783783784,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1839,FEM,3ª série,Parda,Católica Apostólica Romana,MAIS DE 1 A 2,MAIS DE 2 A 5,CENTRO OESTE,INTERIOR,DE 5.001 A 10.000,Não precisou fazer atividade extra,Concorda em parte,Concorda totalmente,Concorda em parte,Discorda em parte,Discorda em parte,40.0,0.32432432432432434,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
1840,FEM,3ª série,Branca,Batista/ Metodista/ Presbiteriana,MAIS DE 2 A 5,MAIS DE 2 A 5,SUDESTE,INTERIOR,DE 50.001 A 100.000,"Precisou fazer, mas não foi nenhuma destas atividades/ Outras",Concorda em parte,Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,64.0,0.6486486486486487,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1841,MAS,5ª série (ou 6º ano),Parda,Batista/ Metodista/ Presbiteriana,MAIS DE 1 A 2,MAIS DE 1 A 2,NORDESTE,PERIFERIA,DE 20.001 A 50.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda em parte,Concorda totalmente,73.0,0.7702702702702703,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
1842,MAS,Superior completo,Parda,Católica Apostólica Romana,MAIS DE 2 A 5,MAIS DE 2 A 5,CENTRO OESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Concorda totalmente,Discorda em parte,Concorda totalmente,22.0,0.08108108108108109,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
1843,MAS,Superior completo,Branca,Católica Apostólica Romana,MAIS DE 10 A 20,MAIS DE 10 A 20,NORTE,INTERIOR,DE 10.001 A 20.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,64.0,0.6486486486486487,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1844,FEM,Superior completo,Parda,Outras Evangélicas específicas,MAIS DE 5 A 10,MAIS DE 5 A 10,NORTE,INTERIOR,DE 10.001 A 20.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda em parte,Concorda em parte,Discorda em parte,Concorda totalmente,68.0,0.7027027027027027,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1845,FEM,3ª série,Branca,Católica Apostólica Romana,MAIS DE 1 A 2,MAIS DE 1 A 2,SUL,INTERIOR,DE 50.001 A 100.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Discorda totalmente,Discorda em parte,Concorda totalmente,53.0,0.5,Tenho visto o aumento da população em situação de rua/ pessoas morando na rua
1846,MAS,3ª série,Preta,Outras Evangélicas específicas,MAIS DE 2 A 5,MAIS DE 2 A 5,SUL,INTERIOR,DE 50.001 A 100.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda em parte,Discorda totalmente,Discorda em parte,Concorda totalmente,40.0,0.32432432432432434,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1847,FEM,1ª série,Parda,Outras Evangélicas específicas,ATÉ 1,ATÉ 1,NORDESTE,INTERIOR,DE 20.001 A 50.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Discorda totalmente,Discorda totalmente,Concorda totalmente,56.0,0.5405405405405406,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1848,FEM,6ª série (ou 7º ano),Preta,Outras Evangélicas específicas,MAIS DE 1 A 2,MAIS DE 1 A 2,NORDESTE,INTERIOR,DE 20.001 A 50.000,Trabalhar como babá/ cuidar de crianças,Discorda em parte,Concorda totalmente,Concorda em parte,Concorda em parte,Concorda totalmente,46.0,0.4054054054054055,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1849,MAS,3ª série,Parda,Não respondeu,NÃO RESPONDEU,NÃO RESPONDEU,SUDESTE,INTERIOR,DE 10.001 A 20.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Não sabe/ Não respondeu,Discorda em parte,Concorda totalmente,25.0,0.1216216216216216,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1850,MAS,4ª série (ou 5º ano),Parda,Católica Apostólica Romana,ATÉ 1,ATÉ 1,NORDESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,48.0,0.43243243243243246,Tenho visto mais favelas/barracos/áreas ocupadas
1851,FEM,3ª série,Parda,Católica Apostólica Romana,NÃO TEM RENDIMENTO PESSOAL,ATÉ 1,NORDESTE,CAPITAL,MAIS DE 500.000,Vender roupas e outros artigos usados,Discorda em parte,Discorda totalmente,Discorda totalmente,Concorda em parte,Concorda totalmente,35.0,0.2567567567567568,Tenho visto o aumento da população em situação de rua/ pessoas morando na rua
1852,MAS,Superior completo,Branca,Católica Apostólica Romana,MAIS DE 5 A 10,MAIS DE 5 A 10,SUDESTE,INTERIOR,DE 50.001 A 100.000,Revender cosméticos ou produtos de beleza,Concorda totalmente,Concorda totalmente,"Não concorda, nem discorda",Discorda totalmente,Discorda em parte,42.0,0.3513513513513513,Tenho visto mais pessoas trabalhando nos semáforos/ruas
1853,MAS,3ª série,Parda,Evangelho Quadrangular,ATÉ 1,MAIS DE 1 A 2,NORTE,INTERIOR,DE 50.001 A 100.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda totalmente,32.0,0.21621621621621623,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1854,MAS,8ª série (ou 9º ano),Parda,Assembléia de Deus,MAIS DE 1 A 2,MAIS DE 2 A 5,NORTE,INTERIOR,DE 50.001 A 100.000,Vendedor ambulante/ Camelô,Concorda em parte,Concorda em parte,Discorda totalmente,Concorda totalmente,Concorda totalmente,50.0,0.45945945945945943,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1855,MAS,Superior incompleto,Preta,Batista/ Metodista/ Presbiteriana,MAIS DE 1 A 2,MAIS DE 2 A 5,NORDESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda em parte,Concorda totalmente,Concorda em parte,Discorda totalmente,Concorda totalmente,32.0,0.21621621621621623,Não sabe/ Não respondeu
1856,MAS,6ª série (ou 7º ano),Parda,Católica Apostólica Romana,MAIS DE 1 A 2,MAIS DE 1 A 2,CENTRO OESTE,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda em parte,Concorda totalmente,51.0,0.472972972972973,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
1857,MAS,7ª série (ou 8º ano),Parda,É religioso mas não segue nenhuma/ Agnóstico,NÃO TEM RENDIMENTO PESSOAL,ATÉ 1,NORTE,PERIFERIA,DE 100.001 A 500.000,"Bico de serviços gerais, como faxina, manutenção, reformas, jardinagem, “marido de aluguel”, entre outras",Concorda em parte,Concorda totalmente,Discorda em parte,Discorda em parte,Discorda em parte,50.0,0.45945945945945943,Não sabe/ Não respondeu
1858,MAS,4ª série (ou 5º ano),Preta,É religioso mas não segue nenhuma/ Agnóstico,MAIS DE 2 A 5,MAIS DE 2 A 5,NORTE,PERIFERIA,DE 100.001 A 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda em parte,Concorda totalmente,34.0,0.24324324324324326,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1859,MAS,Superior completo,Branca,Católica Apostólica Romana,ATÉ 1,ATÉ 1,SUL,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda em parte,Concorda em parte,Concorda em parte,Discorda totalmente,22.0,0.08108108108108109,Tenho visto mais pessoas trabalhando nos semáforos/ruas
1860,MAS,4ª série (ou 5º ano),Branca,Católica Apostólica Romana,MAIS DE 1 A 2,MAIS DE 1 A 2,NORDESTE,INTERIOR,DE 20.001 A 50.000,Não precisou fazer atividade extra,Concorda em parte,Concorda totalmente,Concorda totalmente,Discorda em parte,Discorda totalmente,50.0,0.45945945945945943,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1861,MAS,Superior completo,Branca,Batista/ Metodista/ Presbiteriana,MAIS DE 1 A 2,MAIS DE 2 A 5,NORDESTE,PERIFERIA,DE 100.001 A 500.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Discorda totalmente,Discorda em parte,Concorda em parte,50.0,0.45945945945945943,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
1862,MAS,3ª série,Branca,Outras Evangélicas específicas,MAIS DE 2 A 5,MAIS DE 2 A 5,SUL,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Discorda totalmente,Discorda totalmente,Concorda totalmente,45.0,0.3918918918918919,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1863,FEM,3ª série,Branca,Católica Apostólica Romana,ATÉ 1,MAIS DE 1 A 2,NORDESTE,INTERIOR,DE 5.001 A 10.000,"Precisou fazer, mas não foi nenhuma destas atividades/ Outras",Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda em parte,Concorda totalmente,35.0,0.2567567567567568,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1864,FEM,8ª série (ou 9º ano),Branca,Católica Apostólica Romana,MAIS DE 2 A 5,MAIS DE 5 A 10,SUL,INTERIOR,ATÉ 5.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda em parte,Concorda totalmente,56.0,0.5405405405405406,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1865,MAS,3ª série,Parda,Evangélica - Não sabe especificar,ATÉ 1,MAIS DE 1 A 2,SUDESTE,INTERIOR,DE 20.001 A 50.000,"Bico de serviços gerais, como faxina, manutenção, reformas, jardinagem, “marido de aluguel”, entre outras","Não concorda, nem discorda",Concorda totalmente,"Não concorda, nem discorda",Concorda totalmente,Discorda em parte,35.0,0.2567567567567568,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
1866,FEM,3ª série,Parda,É religioso mas não segue nenhuma/ Agnóstico,ATÉ 1,MAIS DE 2 A 5,NORTE,INTERIOR,DE 20.001 A 50.000,Dar aula particular/ aula de reforço,Concorda totalmente,Concorda totalmente,Concorda em parte,Concorda em parte,Concorda totalmente,34.0,0.24324324324324326,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
1867,FEM,Superior completo,Parda,Católica Apostólica Romana,MAIS DE 5 A 10,MAIS DE 5 A 10,CENTRO OESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda em parte,Concorda totalmente,"Não concorda, nem discorda","Não concorda, nem discorda","Não concorda, nem discorda",54.0,0.5135135135135136,Tenho visto o aumento da população em situação de rua/ pessoas morando na rua
1868,MAS,3ª série,Branca,Católica Apostólica Romana,MAIS DE 2 A 5,MAIS DE 2 A 5,SUL,INTERIOR,DE 10.001 A 20.000,Não precisou fazer atividade extra,Concorda em parte,Concorda totalmente,Concorda totalmente,Discorda em parte,Concorda totalmente,33.0,0.22972972972972971,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1869,MAS,Superior completo,Parda,Católica Apostólica Romana,ATÉ 1,MAIS DE 1 A 2,NORDESTE,INTERIOR,DE 20.001 A 50.000,Não precisou fazer atividade extra,Concorda em parte,Concorda em parte,Concorda em parte,Concorda em parte,Concorda totalmente,34.0,0.24324324324324326,Tenho visto mais pessoas trabalhando nos semáforos/ruas
1870,MAS,Superior completo,Parda,Católica Apostólica Romana,MAIS DE 2 A 5,MAIS DE 2 A 5,NORTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda em parte,Discorda totalmente,Discorda totalmente,Concorda totalmente,66.0,0.6756756756756757,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
1871,MAS,2ª série,Parda,Evangelho Quadrangular,MAIS DE 1 A 2,MAIS DE 2 A 5,NORTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Discorda em parte,Discorda totalmente,Concorda totalmente,51.0,0.472972972972973,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
1872,MAS,3ª série,Parda,Católica Apostólica Romana,ATÉ 1,ATÉ 1,SUDESTE,INTERIOR,DE 50.001 A 100.000,"Produzir alimentos em casa para vender (bolos, pães, doces, refeições, etc.)",Concorda totalmente,Concorda totalmente,"Não concorda, nem discorda",Concorda em parte,Concorda em parte,58.0,0.5675675675675675,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1873,MAS,3ª série,Branca,Evangélica - Não sabe especificar,ATÉ 1,MAIS DE 1 A 2,NORTE,INTERIOR,DE 100.001 A 500.000,"Fazer trabalhos manuais, como bijuterias, artesanatos",Discorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Concorda totalmente,29.0,0.17567567567567566,Tenho visto mais pessoas trabalhando nos semáforos/ruas
1874,MAS,Superior completo,Preta,É religioso mas não segue nenhuma/ Agnóstico,MAIS DE 2 A 5,MAIS DE 5 A 10,NORDESTE,CAPITAL,MAIS DE 500.000,"Bico de serviços gerais, como faxina, manutenção, reformas, jardinagem, “marido de aluguel”, entre outras",Concorda totalmente,Concorda totalmente,Discorda em parte,Discorda em parte,Concorda totalmente,43.0,0.3648648648648649,Tenho visto mais pessoas trabalhando nos semáforos/ruas
1875,FEM,Superior completo,Parda,Católica Apostólica Romana,ATÉ 1,MAIS DE 1 A 2,NORTE,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Discorda em parte,Concorda totalmente,Discorda totalmente,Discorda em parte,Concorda totalmente,28.0,0.16216216216216217,Tenho visto o aumento da população em situação de rua/ pessoas morando na rua
1876,MAS,Analfabeto,Parda,Assembléia de Deus,ATÉ 1,ATÉ 1,NORDESTE,INTERIOR,DE 50.001 A 100.000,"Precisou fazer, mas não foi nenhuma destas atividades/ Outras",Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,Concorda totalmente,42.0,0.3513513513513513,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
1877,FEM,3ª série,Branca,Outras Evangélicas específicas,ATÉ 1,MAIS DE 1 A 2,NORDESTE,PERIFERIA,DE 100.001 A 500.000,Não precisou fazer atividade extra,Concorda em parte,Concorda totalmente,Concorda totalmente,Discorda em parte,Discorda em parte,29.0,0.17567567567567566,Tenho visto mais pessoas trabalhando nos semáforos/ruas
1878,MAS,3ª série,Preta,"Ateu, não tem religião",MAIS DE 1 A 2,MAIS DE 1 A 2,CENTRO OESTE,CAPITAL,MAIS DE 500.000,Atuar como segurança em estabelecimentos comerciais,Discorda em parte,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,48.0,0.43243243243243246,Tenho visto mais favelas/barracos/áreas ocupadas
1879,MAS,3ª série,Preta,"Afro-Brasileiras (Umbanda, Candomblé, etc)",MAIS DE 1 A 2,MAIS DE 1 A 2,SUDESTE,PERIFERIA,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda totalmente,Concorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,21.0,0.06756756756756754,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
1880,MAS,Superior incompleto,Branca,Católica Apostólica Romana,MAIS DE 1 A 2,MAIS DE 5 A 10,CENTRO OESTE,CAPITAL,MAIS DE 500.000,Não precisou fazer atividade extra,Concorda totalmente,"Não concorda, nem discorda","Não concorda, nem discorda",Discorda totalmente,Concorda totalmente,38.0,0.29729729729729737,Tenho visto mais favelas/barracos/áreas ocupadas
1881,FEM,Superior completo,Branca,É religioso mas não segue nenhuma/ Agnóstico,MAIS DE 20,MAIS DE 20,SUDESTE,PERIFERIA,MAIS DE 500.000,Não precisou fazer atividade extra,Discorda totalmente,Concorda totalmente,Discorda totalmente,Concorda totalmente,Discorda totalmente,32.0,0.21621621621621623,Tenho visto o aumento da população em situação de rua/ pessoas morando na rua
1882,FEM,5ª série (ou 6º ano),Branca,Católica Apostólica Romana,MAIS DE 1 A 2,MAIS DE 2 A 5,SUL,PERIFERIA,DE 50.001 A 100.000,Não precisou fazer atividade extra,Não sabe/ Não respondeu,Concorda totalmente,Não sabe/ Não respondeu,Concorda em parte,Não sabe/ Não respondeu,81.0,0.8783783783783785,Tenho visto mais pessoas trabalhando nos semáforos/ruas
1883,FEM,1ª série,Preta,Universal do Reino de Deus,ATÉ 1,ATÉ 1,NORDESTE,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Não sabe/ Não respondeu,Concorda totalmente,Não sabe/ Não respondeu,Discorda totalmente,Não sabe/ Não respondeu,34.0,0.24324324324324326,Não tenho percebido/ visto aumento de pessoas em situação de pobreza na cidade
1884,MAS,3ª série,Branca,Católica Apostólica Romana,NÃO TEM RENDIMENTO PESSOAL,MAIS DE 5 A 10,CENTRO OESTE,INTERIOR,DE 100.001 A 500.000,Não precisou fazer atividade extra,Discorda totalmente,"Não concorda, nem discorda",Discorda totalmente,Discorda totalmente,Discorda totalmente,45.0,0.3918918918918919,Tenho visto ou conheço muitas pessoas com dificuldades para comprar alimentos
